Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_,_3P,_3PA,_3P_,_2P,_2PA,_2P_,FT,FTA,FT_,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,string_field_29,ORtg,DRtg
355,Kostas Papanikolaou\papanko01,SF,24,HOU,43,1,795,4.3,12.3,0.35,1.9,6.6,0.292,2.4,5.7,0.418,0.8,1.1,0.722,2.4,4.9,7.4,5.3,1.8,0.8,3.4,4.4,11.4,,92,105
467,Travis Wear\weartr01,SF,24,NYK,51,1,672,6.6,16.4,0.402,0.9,2.4,0.367,5.7,14.0,0.408,1.6,2.0,0.769,2.4,5.9,8.3,3.1,1.2,0.9,2.7,4.3,15.6,,90,112
35,Will Barton\bartowi01,SG,24,TOT,58,0,983,7.7,18.0,0.425,1.2,4.3,0.271,6.5,13.7,0.474,3.8,4.8,0.787,1.3,7.0,8.3,4.1,2.5,1.0,3.1,3.6,20.3,,99,105
35,Will Barton\bartowi01,SG,24,POR,30,0,300,6.5,17.0,0.38,0.7,3.1,0.222,5.8,13.9,0.415,1.7,2.5,0.667,0.5,5.3,5.8,4.6,2.4,0.7,2.9,3.4,15.3,,86,103
35,Will Barton\bartowi01,SG,24,DEN,28,0,683,8.2,18.5,0.443,1.4,4.9,0.284,6.8,13.6,0.5,4.7,5.8,0.81,1.7,7.7,9.4,3.9,2.5,1.1,3.2,3.7,22.4,,104,106
60,Avery Bradley\bradlav01,SG,24,BOS,77,77,2428,9.0,20.9,0.429,2.6,7.3,0.352,6.4,13.6,0.47,1.6,2.1,0.79,0.9,4.0,5.0,2.8,1.7,0.3,2.2,3.7,22.1,,99,107
123,Matthew Dellavedova\dellama01,SG,24,CLE,67,13,1380,4.2,11.6,0.362,2.6,6.3,0.407,1.6,5.3,0.307,1.1,1.4,0.763,1.4,3.4,4.7,7.7,0.9,0.1,2.3,5.7,12.0,,109,111
278,Malcolm Lee\leema01,SG,24,PHI,1,0,2,0.0,25.1,0.0,0.0,0.0,,0.0,25.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
382,Glen Rice\ricegl02,SG,24,WAS,5,0,43,3.6,17.9,0.2,1.2,8.3,0.143,2.4,9.5,0.25,4.8,7.1,0.667,2.4,2.4,4.8,2.4,0.0,0.0,2.4,13.1,13.1,,72,110
407,Iman Shumpert\shumpim01,SG,24,TOT,62,25,1545,6.5,15.9,0.41,2.3,6.6,0.342,4.3,9.3,0.458,1.5,2.2,0.672,1.9,5.7,7.6,4.6,2.7,0.5,3.1,4.7,16.8,,98,107
407,Iman Shumpert\shumpim01,SG,24,NYK,24,24,625,7.4,18.1,0.409,1.9,5.6,0.348,5.5,12.5,0.436,2.1,3.1,0.676,1.9,5.0,6.8,6.6,2.5,0.3,3.5,5.6,18.9,,96,110
407,Iman Shumpert\shumpim01,SG,24,CLE,38,1,920,5.9,14.5,0.41,2.5,7.3,0.338,3.4,7.1,0.484,1.0,1.5,0.667,1.9,6.2,8.1,3.2,2.9,0.7,2.8,4.0,15.4,,99,104
423,Lance Stephenson\stephla01,SG,24,CHO,61,25,1573,6.8,18.1,0.376,0.6,3.4,0.171,6.2,14.6,0.425,2.3,3.6,0.627,1.3,7.8,9.1,7.9,1.2,0.3,4.2,4.4,16.4,,85,105
442,Klay Thompson\thompkl01,SG,24,GSW,77,77,2455,12.0,25.8,0.463,4.8,10.8,0.439,7.2,15.0,0.481,4.5,5.1,0.879,0.5,4.4,4.9,4.4,1.7,1.2,3.0,2.4,33.2,,112,104
474,C.J. Wilcox\wilcocj01,SG,24,LAC,21,0,101,8.0,19.1,0.421,3.5,9.5,0.368,4.5,9.5,0.474,1.0,1.0,1.0,0.5,3.0,3.5,4.0,1.5,0.5,5.0,3.5,20.6,,89,109
10,Lavoy Allen\allenla01,C,25,IND,63,0,1070,6.8,14.4,0.472,0.0,0.0,,6.8,14.4,0.472,1.6,2.3,0.702,5.9,9.6,15.6,3.5,0.7,2.0,1.9,4.9,15.2,,109,102
122,Dewayne Dedmon\dedmode01,C,25,ORL,59,15,845,5.5,9.8,0.562,0.0,0.1,0.0,5.5,9.7,0.565,2.1,3.9,0.531,7.1,10.7,17.9,0.5,1.0,3.0,3.1,8.5,13.1,,107,104
127,Gorgui Dieng\dienggo01,C,25,MIN,73,49,2193,6.0,11.9,0.506,0.0,0.1,0.167,6.0,11.7,0.51,4.4,5.7,0.783,5.2,8.9,14.1,3.4,1.6,2.9,2.9,4.4,16.5,,113,108
149,Festus Ezeli\ezelife01,C,25,GSW,46,7,504,7.4,13.5,0.547,0.0,0.0,,7.4,13.5,0.547,4.7,7.6,0.628,5.8,9.2,15.0,0.9,0.7,4.1,3.1,7.5,19.5,,111,99
267,Kosta Koufos\koufoko01,C,25,MEM,81,3,1348,7.0,13.9,0.508,0.0,0.0,,7.0,13.9,0.508,2.1,3.3,0.647,4.7,11.8,16.5,1.4,1.1,2.4,2.7,5.7,16.2,,103,99
397,Robert Sacre\sacrero01,C,25,LAL,67,18,1133,5.7,13.8,0.412,0.0,0.0,0.0,5.7,13.7,0.413,2.5,3.7,0.671,4.0,6.5,10.5,2.5,1.3,1.9,1.6,5.5,13.8,,100,110
405,Kevin Seraphin\serapke01,C,25,WAS,79,0,1235,9.6,18.7,0.513,0.0,0.1,0.0,9.6,18.6,0.516,2.4,3.4,0.707,3.6,8.3,11.9,2.4,0.4,2.4,4.1,8.2,21.6,,97,103
471,Hassan Whiteside\whiteha01,C,25,MIA,48,32,1142,11.2,17.9,0.628,0.0,0.0,,11.2,17.9,0.628,3.6,7.2,0.5,6.7,15.6,22.3,0.3,1.2,5.7,2.7,6.0,26.1,,117,97
492,Tyler Zeller\zellety01,C,25,BOS,82,59,1731,9.8,17.9,0.549,0.0,0.0,,9.8,17.9,0.549,4.4,5.4,0.823,4.2,9.2,13.5,3.3,0.5,1.5,2.2,5.9,24.1,,119,105
50,DeJuan Blair\blairde01,PF,25,WAS,29,0,180,7.4,16.2,0.456,0.0,0.0,,7.4,16.2,0.456,1.1,1.7,0.667,4.6,11.4,15.9,0.9,2.0,0.3,3.7,11.7,15.9,,88,100
118,Ed Davis\davised01,PF,25,LAL,79,24,1840,7.8,13.0,0.601,0.0,0.0,,7.8,13.0,0.601,2.6,5.2,0.487,6.4,10.3,16.7,2.6,1.4,2.7,1.6,5.6,18.2,,124,107
150,Kenneth Faried\farieke01,PF,25,DEN,75,71,2086,8.9,17.6,0.507,0.0,0.2,0.125,8.9,17.4,0.511,4.8,6.9,0.691,5.8,10.2,16.0,2.1,1.5,1.4,2.8,5.1,22.6,,111,106
190,Blake Griffin\griffbl01,PF,25,LAC,67,67,2356,12.3,24.6,0.502,0.2,0.5,0.4,12.1,24.1,0.504,6.7,9.2,0.728,2.7,8.2,10.9,7.6,1.4,0.8,3.3,4.2,31.6,,113,106
227,Serge Ibaka\ibakase01,PF,25,OKC,64,64,2116,8.9,18.6,0.476,1.8,4.9,0.376,7.0,13.8,0.511,2.2,2.6,0.836,3.2,8.6,11.8,1.3,0.7,3.7,2.3,4.6,21.7,,109,104
282,Jon Leuer\leuerjo01,PF,25,MEM,63,6,824,7.7,17.3,0.443,0.4,1.8,0.241,7.2,15.5,0.467,2.3,3.7,0.627,3.2,9.9,13.1,2.9,1.1,0.6,2.2,5.4,18.1,,99,102
331,Marcus Morris\morrima03,PF,25,PHO,81,35,2045,8.1,18.6,0.434,2.7,7.6,0.358,5.3,11.0,0.487,1.7,2.8,0.628,1.8,7.6,9.4,3.2,1.5,0.4,1.8,4.6,20.6,,107,107
332,Markieff Morris\morrima02,PF,25,PHO,82,82,2581,9.9,21.2,0.465,1.1,3.5,0.318,8.8,17.8,0.494,3.4,4.5,0.763,2.1,7.6,9.8,3.7,2.0,0.8,3.3,4.7,24.3,,102,105
342,Andrew Nicholson\nichoan01,PF,25,ORL,40,3,492,8.6,19.8,0.437,1.4,4.3,0.317,7.3,15.5,0.47,1.6,2.6,0.6,1.8,6.8,8.5,2.3,0.6,1.2,2.5,5.3,20.2,,94,109
360,Patrick Patterson\pattepa01,PF,25,TOR,81,4,2156,5.8,12.8,0.449,2.5,6.8,0.371,3.2,6.0,0.536,1.5,1.9,0.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,,122,108
52,Eric Bledsoe\bledser01,PG,25,PHO,81,81,2800,8.3,18.6,0.447,1.6,4.8,0.324,6.8,13.8,0.491,6.3,7.9,0.8,1.3,6.2,7.5,8.8,2.3,0.8,4.9,3.4,24.5,,107,106
76,Dwight Buycks\buyckdw01,PG,25,LAL,6,0,123,7.5,16.6,0.45,2.9,4.6,0.636,4.6,12.0,0.379,3.7,4.2,0.9,0.8,4.2,5.0,5.8,1.2,0.0,5.0,1.2,21.6,,102,114
159,Jimmer Fredette\fredeji01,PG,25,NOP,50,0,509,6.5,17.1,0.38,0.9,5.0,0.188,5.6,12.2,0.458,4.4,4.6,0.956,0.8,3.3,4.1,6.0,1.5,0.2,3.4,4.4,18.4,,97,111
240,Brandon Jennings\jennibr01,PG,25,DET,41,41,1173,9.6,23.9,0.401,3.4,9.3,0.36,6.3,14.6,0.428,5.3,6.3,0.839,0.9,3.7,4.6,12.0,1.9,0.2,4.0,2.8,27.9,,110,109
290,Kalin Lucas\lucaska01,PG,25,MEM,1,0,6,0.0,8.7,0.0,0.0,0.0,,0.0,8.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,,0,93
337,Toure' Murry\murryto01,PG,25,UTA,1,0,1,0.0,53.1,0.0,0.0,0.0,,0.0,53.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
436,Isaiah Thomas\thomais02,PG,25,TOT,67,1,1726,9.7,23.1,0.42,3.7,10.0,0.373,6.0,13.0,0.457,8.7,10.1,0.868,1.0,3.5,4.4,8.2,1.6,0.1,4.1,4.3,31.8,,114,109
436,Isaiah Thomas\thomais02,PG,25,PHO,46,1,1181,9.2,21.6,0.426,3.4,8.7,0.391,5.8,12.9,0.449,7.8,8.9,0.872,1.1,3.5,4.6,7.2,1.9,0.2,3.8,4.4,29.6,,115,109
436,Isaiah Thomas\thomais02,PG,25,BOS,21,0,545,10.8,26.2,0.411,4.4,12.8,0.345,6.3,13.4,0.473,10.8,12.6,0.861,0.6,3.4,4.0,10.4,1.1,0.0,5.0,4.1,36.8,,114,109
27,Luke Babbitt\babbilu01,SF,25,NOP,63,19,830,5.8,12.2,0.479,3.7,7.3,0.513,2.1,4.9,0.429,0.8,1.2,0.684,0.8,6.3,7.0,1.5,1.1,0.7,1.6,4.0,16.2,,117,110
54,Bojan Bogdanovic\bogdabo02,SF,25,BRK,78,28,1854,7.3,16.1,0.453,2.5,7.1,0.355,4.7,8.9,0.531,2.4,3.0,0.821,1.4,4.6,5.9,1.9,0.9,0.3,2.2,2.9,19.5,,106,111
225,Robbie Hummel\hummero01,SF,25,MIN,45,4,742,5.4,11.8,0.459,1.1,3.5,0.314,4.3,8.3,0.521,1.6,2.0,0.828,2.1,7.1,9.2,1.9,1.1,0.6,1.2,5.9,13.6,,110,113
430,Jeffery Taylor\tayloje03,SF,25,CHO,29,13,430,5.4,13.7,0.395,1.3,4.3,0.306,4.1,9.4,0.436,3.1,4.9,0.634,1.7,4.7,6.4,2.6,1.4,0.1,2.3,4.3,15.3,,95,106
40,Kent Bazemore\bazemke01,SG,25,ATL,75,10,1324,5.4,12.8,0.426,1.9,5.1,0.364,3.6,7.7,0.467,2.3,3.9,0.6,0.8,7.8,8.6,3.0,2.0,1.3,2.8,4.9,15.1,,94,102
74,Jimmy Butler\butleji01,SG,25,CHI,65,65,2513,8.7,18.8,0.462,1.5,4.0,0.378,7.2,14.8,0.484,7.9,9.5,0.834,2.3,5.5,7.8,4.4,2.3,0.7,1.9,2.2,26.8,,122,104
79,Nick Calathes\calatni01,SG,25,MEM,58,0,838,6.5,15.4,0.421,0.7,2.7,0.256,5.8,12.7,0.456,1.5,2.8,0.533,1.2,5.4,6.6,9.1,3.9,0.3,3.8,6.2,15.1,,93,99
125,DeMar DeRozan\derozde01,SG,25,TOR,60,60,2100,10.1,24.4,0.413,0.6,2.2,0.284,9.5,22.2,0.426,8.9,10.7,0.832,1.0,5.8,6.8,5.2,1.8,0.3,3.4,3.0,29.6,,104,109
133,Zoran Dragic\dragizo01,SG,25,TOT,16,1,75,7.7,20.9,0.367,2.1,9.8,0.214,5.6,11.1,0.5,2.1,3.5,0.6,3.5,2.1,5.6,3.5,1.4,0.0,3.5,4.2,19.5,,89,112
133,Zoran Dragic\dragizo01,SG,25,PHO,6,0,13,7.7,30.7,0.25,0.0,19.2,0.0,7.7,11.5,0.667,7.7,11.5,0.667,7.7,3.8,11.5,3.8,0.0,0.0,0.0,3.8,23.0,,88,113
133,Zoran Dragic\dragizo01,SG,25,MIA,10,1,62,7.7,18.7,0.409,2.6,7.7,0.333,5.1,11.1,0.462,0.9,1.7,0.5,2.6,1.7,4.3,3.4,1.7,0.0,4.3,4.3,18.7,,89,111
147,Tyreke Evans\evansty01,SG,25,NOP,79,76,2690,10.2,22.8,0.447,1.3,4.4,0.304,8.8,18.3,0.482,3.9,5.7,0.694,1.6,6.5,8.1,10.2,2.0,0.7,4.8,3.9,25.6,,103,107
197,James Harden\hardeja01,SG,25,HOU,81,81,2981,10.8,24.5,0.44,3.5,9.3,0.375,7.3,15.3,0.48,11.9,13.7,0.868,1.3,6.4,7.7,9.4,2.6,1.0,5.4,3.5,37.0,,118,103
219,Justin Holiday\holidju01,SG,25,GSW,59,4,657,6.8,17.5,0.387,2.6,8.1,0.321,4.2,9.4,0.444,2.8,3.3,0.822,0.9,4.5,5.4,3.6,3.0,0.9,2.2,4.0,18.9,,100,101
262,Sean Kilpatrick\kilpase01,SG,25,MIN,4,0,72,4.9,14.1,0.35,2.8,9.2,0.308,2.1,4.9,0.429,2.8,2.8,1.0,0.7,3.5,4.2,2.8,2.1,0.0,1.4,2.1,15.5,,105,114
328,E'Twaun Moore\mooreet01,SG,25,CHI,56,0,504,6.4,14.3,0.446,1.3,3.9,0.342,5.0,10.4,0.485,1.2,2.1,0.6,1.2,3.5,4.7,3.4,2.1,0.6,1.4,4.6,15.3,,105,106
337,Toure' Murry\murryto01,SG,25,WAS,4,0,17,6.0,12.1,0.5,0.0,0.0,,6.0,12.1,0.5,6.0,6.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,12.1,6.0,18.1,,74,105
477,Elliot Williams\williel01,SG,25,TOT,13,0,119,6.2,16.4,0.378,3.5,8.0,0.444,2.7,8.4,0.316,0.4,1.8,0.25,0.0,3.5,3.5,5.3,1.8,0.0,1.8,5.3,16.4,,100,110
477,Elliot Williams\williel01,SG,25,UTA,5,0,42,7.6,16.4,0.462,6.3,8.9,0.714,1.3,7.6,0.167,1.3,2.5,0.5,0.0,3.8,3.8,5.1,2.5,0.0,5.1,1.3,22.8,,106,107
477,Elliot Williams\williel01,SG,25,NOP,8,0,77,5.5,16.4,0.333,2.0,7.5,0.273,3.4,8.9,0.385,0.0,1.4,0.0,0.0,3.4,3.4,5.5,1.4,0.0,0.0,7.5,13.0,,96,111
6,Alexis Ajinca\ajincal01,C,26,NOP,68,8,957,9.9,18.1,0.55,0.0,0.0,,9.9,18.1,0.55,4.4,5.4,0.818,5.7,11.6,17.3,2.6,1.2,2.8,3.8,8.3,24.3,,113,103
8,Cole Aldrich\aldrico01,C,26,NYK,61,16,976,7.8,16.2,0.478,0.0,0.0,,7.8,16.2,0.478,2.7,3.5,0.781,5.4,12.8,18.2,4.0,2.0,3.5,3.2,6.6,18.2,,104,102
212,J.J. Hickson\hicksjj01,C,26,DEN,73,8,1411,7.7,16.2,0.475,0.0,0.1,0.0,7.7,16.2,0.477,4.1,7.1,0.577,5.3,10.7,16.0,2.0,1.3,1.2,3.4,4.8,19.5,,100,106
254,DeAndre Jordan\jordade01,C,26,LAC,82,82,2820,6.8,9.6,0.71,0.0,0.1,0.25,6.8,9.5,0.713,3.4,8.5,0.397,7.1,14.9,22.0,1.1,1.5,3.3,2.0,4.4,17.0,,126,98
286,Brook Lopez\lopezbr01,C,26,BRK,72,44,2100,12.5,24.3,0.513,0.0,0.2,0.1,12.4,24.1,0.517,5.5,6.8,0.814,5.3,7.9,13.2,1.2,1.1,3.1,2.6,5.1,30.5,,112,105
287,Robin Lopez\lopezro01,C,26,POR,59,59,1638,7.3,13.6,0.535,0.0,0.0,0.0,7.3,13.6,0.537,3.0,4.0,0.772,5.9,6.3,12.3,1.7,0.5,2.6,2.3,3.8,17.6,,117,104
368,Miles Plumlee\plumlmi01,C,26,TOT,73,28,1194,5.7,10.6,0.535,0.0,0.0,,5.7,10.6,0.535,0.9,1.9,0.478,4.7,8.7,13.4,1.4,1.7,2.8,2.1,4.7,12.3,,107,103
368,Miles Plumlee\plumlmi01,C,26,PHO,54,28,1005,5.3,9.7,0.549,0.0,0.0,,5.3,9.7,0.549,0.9,1.9,0.5,4.7,8.9,13.6,1.3,1.7,2.7,2.2,4.9,11.6,,108,103
368,Miles Plumlee\plumlmi01,C,26,MIL,19,0,189,7.8,15.9,0.492,0.0,0.0,,7.8,15.9,0.492,0.8,2.2,0.375,4.6,7.8,12.4,1.9,1.6,3.0,1.6,3.2,16.5,,103,100
400,Larry Sanders\sandela01,C,26,MIL,27,26,586,7.5,15.0,0.5,0.0,0.0,,7.5,15.0,0.5,2.1,4.2,0.5,5.8,8.6,14.5,2.0,2.3,3.4,2.4,9.1,17.1,,104,98
17,Ryan Anderson\anderry01,PF,26,NOP,61,5,1675,9.1,22.9,0.399,3.8,11.3,0.34,5.3,11.6,0.457,4.0,4.7,0.854,3.4,5.9,9.3,1.7,1.0,0.6,1.9,3.5,26.1,,109,110
23,Darrell Arthur\arthuda01,PF,26,DEN,58,4,988,7.8,19.4,0.404,1.3,5.6,0.236,6.5,13.9,0.471,2.3,3.0,0.78,2.7,6.0,8.6,2.9,2.4,1.3,2.4,7.4,19.3,,97,106
42,Michael Beasley\beaslmi01,PF,26,MIA,24,1,505,9.6,22.2,0.434,0.8,3.6,0.235,8.8,18.6,0.472,2.1,2.7,0.769,1.3,8.1,9.3,3.3,1.6,1.4,3.9,6.9,22.2,,89,106
204,Spencer Hawes\hawessp01,PF,26,LAC,73,15,1274,6.5,16.5,0.393,2.2,7.0,0.313,4.3,9.5,0.452,1.8,2.7,0.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,,95,104
288,Kevin Love\loveke01,PF,26,CLE,75,75,2532,8.5,19.5,0.434,3.0,8.0,0.367,5.5,11.5,0.48,5.3,6.6,0.804,2.9,12.1,15.0,3.4,1.0,0.8,2.5,2.9,25.2,,115,105
403,Mike Scott\scottmi01,PF,26,ATL,68,0,1123,9.1,20.6,0.444,3.0,8.7,0.344,6.1,11.9,0.517,2.8,3.5,0.792,2.0,7.0,9.1,3.4,1.1,0.1,1.8,3.8,24.1,,108,106
437,Lance Thomas\thomala01,PF,26,NYK,40,24,1040,6.9,16.0,0.434,0.4,1.1,0.333,6.6,14.9,0.441,2.5,3.3,0.742,1.9,4.2,6.1,2.5,1.3,0.4,2.9,3.2,16.7,,92,113
438,Malcolm Thomas\thomama01,PF,26,PHI,17,0,194,4.7,10.3,0.45,0.0,1.8,0.0,4.7,8.5,0.545,2.3,3.4,0.692,4.1,10.3,14.5,1.8,0.8,0.3,3.4,4.4,11.6,,91,106
490,Thaddeus Young\youngth01,PF,26,TOT,76,68,2434,9.5,20.3,0.466,0.8,2.4,0.33,8.7,17.9,0.484,2.8,4.2,0.655,2.7,6.0,8.6,3.6,2.6,0.5,2.5,3.6,22.5,,102,109
490,Thaddeus Young\youngth01,PF,26,MIN,48,48,1605,9.2,20.3,0.451,0.6,2.1,0.292,8.6,18.2,0.469,2.8,4.1,0.682,2.4,5.4,7.8,4.3,2.7,0.5,2.4,3.6,21.7,,101,111
490,Thaddeus Young\youngth01,PF,26,BRK,28,20,829,10.1,20.4,0.495,1.2,3.1,0.38,8.9,17.3,0.516,2.7,4.4,0.606,3.2,7.1,10.4,2.4,2.4,0.5,2.6,3.5,24.1,,105,106
38,Jerryd Bayless\bayleje01,PG,26,MIL,77,4,1717,6.5,15.3,0.426,1.1,3.6,0.308,5.4,11.8,0.462,3.6,4.1,0.883,0.7,5.6,6.3,6.9,1.8,0.4,4.0,4.8,17.8,,99,104
46,Patrick Beverley\beverpa01,PG,26,HOU,56,55,1727,5.9,15.3,0.383,3.3,9.3,0.356,2.6,6.0,0.426,1.3,1.7,0.75,1.9,4.9,6.8,5.5,1.7,0.7,2.4,5.2,16.4,,107,106
97,Norris Cole\coleno01,PG,26,TOT,75,25,1831,6.6,16.1,0.412,1.6,5.1,0.313,5.0,11.0,0.458,1.7,2.3,0.716,0.4,4.2,4.6,7.3,1.6,0.4,2.8,3.6,16.5,,99,109
97,Norris Cole\coleno01,PG,26,MIA,47,23,1148,5.4,14.1,0.386,1.2,4.7,0.265,4.2,9.4,0.446,1.5,2.1,0.696,0.6,4.4,5.0,7.6,1.9,0.4,2.7,3.4,13.6,,96,109
97,Norris Cole\coleno01,PG,26,NOP,28,2,683,8.6,19.4,0.444,2.2,5.7,0.378,6.5,13.7,0.472,2.0,2.7,0.743,0.1,3.8,3.9,6.9,1.2,0.5,3.2,3.8,21.4,,103,111
112,Stephen Curry\curryst01,PG,26,GSW,80,80,2613,12.2,25.1,0.487,5.3,12.1,0.443,6.9,13.0,0.528,5.8,6.3,0.914,1.0,5.3,6.4,11.6,3.0,0.3,4.7,3.0,35.5,,122,101
191,Jorge Gutierrez\gutiejo01,PG,26,TOT,20,1,175,6.4,12.0,0.537,0.0,0.9,0.0,6.4,11.1,0.579,2.6,3.8,0.692,1.5,5.9,7.3,6.4,1.8,0.0,3.5,7.3,15.5,,105,105
191,Jorge Gutierrez\gutiejo01,PG,26,BRK,10,0,44,8.2,16.5,0.5,0.0,1.2,0.0,8.2,15.3,0.538,2.4,3.5,0.667,0.0,8.2,8.2,8.2,1.2,0.0,3.5,10.6,18.8,,101,108
191,Jorge Gutierrez\gutiejo01,PG,26,MIL,10,1,131,5.8,10.5,0.556,0.0,0.8,0.0,5.8,9.7,0.6,2.7,3.9,0.7,1.9,5.1,7.0,5.8,1.9,0.0,3.5,6.2,14.4,,107,105
284,Jeremy Lin\linje01,PG,26,LAL,74,30,1907,7.4,17.5,0.424,1.7,4.7,0.369,5.7,12.8,0.444,5.7,7.2,0.795,0.7,4.6,5.2,9.1,2.2,0.9,4.4,5.1,22.3,,104,110
315,Gal Mekel\mekelga01,PG,26,NOP,4,0,43,3.7,24.4,0.15,0.0,3.7,0.0,3.7,20.8,0.176,0.0,0.0,,0.0,1.2,1.2,15.9,2.4,0.0,2.4,1.2,7.3,,61,111
322,Patty Mills\millspa02,PG,26,SAS,51,0,801,8.2,21.5,0.381,4.0,11.6,0.341,4.2,9.8,0.429,2.1,2.6,0.825,1.3,3.5,4.8,5.6,1.8,0.1,2.2,3.7,22.4,,103,105
392,Derrick Rose\rosede01,PG,26,CHI,51,51,1530,11.4,28.2,0.405,2.6,9.2,0.28,8.9,19.1,0.465,5.1,6.3,0.813,1.2,4.3,5.4,8.5,1.2,0.5,5.4,2.1,30.6,,97,108
414,Ish Smith\smithis01,PG,26,TOT,55,14,832,8.6,22.1,0.39,1.1,3.6,0.3,7.5,18.5,0.407,2.0,3.4,0.596,0.9,5.1,6.0,10.8,2.2,0.4,4.7,3.0,20.4,,91,107
414,Ish Smith\smithis01,PG,26,OKC,30,0,155,4.9,14.6,0.333,0.3,1.6,0.2,4.5,12.9,0.35,1.9,2.9,0.667,1.6,7.1,8.7,9.1,1.3,0.3,2.9,3.9,12.0,,92,107
414,Ish Smith\smithis01,PG,26,PHI,25,14,677,9.5,23.8,0.398,1.3,4.1,0.309,8.2,19.8,0.416,2.1,3.6,0.583,0.7,4.7,5.4,11.3,2.4,0.4,5.1,2.8,22.3,,90,106
431,Jeff Teague\teaguje01,PG,26,ATL,73,72,2228,9.4,20.3,0.46,1.6,4.7,0.343,7.7,15.6,0.496,6.3,7.3,0.862,0.7,3.5,4.2,11.8,2.9,0.7,4.7,3.2,26.7,,111,104
470,Russell Westbrook\westbru01,PG,26,OKC,67,67,2302,13.7,32.0,0.426,1.9,6.3,0.299,11.8,25.8,0.457,11.9,14.2,0.835,2.7,7.9,10.6,12.5,3.0,0.3,6.4,4.0,41.1,,111,103
37,Nicolas Batum\batumni01,SF,26,POR,71,71,2380,5.1,12.8,0.4,2.1,6.6,0.324,3.0,6.2,0.481,1.8,2.1,0.857,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,,106,103
69,Chase Budinger\budinch01,SF,26,MIN,67,4,1286,6.7,15.4,0.433,2.1,5.7,0.364,4.6,9.8,0.474,2.6,3.2,0.827,1.3,6.5,7.8,2.5,1.7,0.4,1.9,2.8,18.1,,106,113
87,Omri Casspi\casspom01,SF,26,SAC,67,19,1416,7.4,15.2,0.489,1.2,3.1,0.402,6.2,12.1,0.512,5.0,6.8,0.733,1.9,7.3,9.2,3.6,1.1,0.3,3.1,3.8,21.1,,110,110
96,Victor Claver\clavevi01,SF,26,POR,10,0,76,6.0,13.4,0.45,4.0,7.4,0.545,2.0,6.0,0.333,0.0,0.0,,2.0,11.4,13.4,0.7,0.7,0.7,2.7,8.0,16.1,,102,103
121,Austin Daye\dayeau01,SF,26,TOT,34,4,344,7.4,21.0,0.355,3.6,10.6,0.338,3.9,10.4,0.371,0.7,0.9,0.833,1.5,9.7,11.2,2.5,1.8,0.7,3.4,5.8,19.2,,85,101
121,Austin Daye\dayeau01,SF,26,SAS,26,4,268,7.6,22.0,0.348,3.6,10.9,0.333,4.0,11.1,0.362,0.8,0.8,1.0,1.1,10.5,11.7,1.7,1.5,0.6,3.4,5.7,19.7,,82,101
121,Austin Daye\dayeau01,SF,26,ATL,8,0,76,6.7,17.5,0.385,3.4,9.4,0.357,3.4,8.1,0.417,0.7,1.3,0.5,2.7,6.7,9.4,5.4,2.7,1.3,3.4,6.1,17.5,,96,101
139,Kevin Durant\duranke01,SF,26,OKC,27,27,913,13.1,25.6,0.51,3.5,8.7,0.403,9.6,16.9,0.565,8.0,9.4,0.854,0.9,8.9,9.8,6.0,1.3,1.4,4.1,2.2,37.7,,121,105
154,Landry Fields\fieldla01,SF,26,TOR,26,9,216,4.8,9.8,0.488,0.2,0.5,0.5,4.5,9.3,0.487,1.2,1.4,0.833,2.4,3.8,6.2,3.6,2.6,0.0,1.9,2.2,11.0,,109,109
162,Danilo Gallinari\gallida01,SF,26,DEN,59,27,1426,8.0,19.9,0.401,3.7,10.5,0.355,4.2,9.4,0.453,6.0,6.7,0.895,1.1,6.5,7.6,2.9,1.6,0.7,2.0,3.3,25.7,,114,109
359,Chandler Parsons\parsoch01,SF,26,DAL,66,66,2186,8.8,19.1,0.462,3.0,8.0,0.38,5.8,11.1,0.521,3.2,4.5,0.72,1.5,6.0,7.5,3.7,1.6,0.4,2.2,3.2,23.9,,112,108
369,Quincy Pondexter\pondequ01,SF,26,NOP,45,28,1253,5.9,13.1,0.449,3.1,7.2,0.433,2.8,5.9,0.468,2.1,2.8,0.758,1.4,4.4,5.8,2.8,0.6,0.8,1.7,4.3,16.9,,116,112
410,Kyle Singler\singlky01,SF,26,TOT,80,58,1743,5.1,13.1,0.386,2.8,7.1,0.398,2.2,6.0,0.371,1.2,1.5,0.769,1.0,4.7,5.7,2.5,1.4,0.6,1.6,4.5,14.1,,104,109
